level_0,owner,repo,action,month_start,month_end,time,intervention,time_after_intervention,merged,nonmerged,comments_merged,comments_nonmerged,close_time_merged,close_time_nonmerged,commits_merged,commits_nonmerged,lang,total_number_pr_authors,commits,opened,age_at_bot,name,index,bot_comments,action_primary_category,action_secondary_category,total_number_issues
30301,radar,by_star,actions/checkout,2020-01-15,2020-02-14,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,20,408,0,96,radar/by_star,12,0,Utilities,,49
30302,radar,by_star,actions/checkout,2020-02-14,2020-03-15,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,20,408,0,96,radar/by_star,13,0,Utilities,,49
30316,radar,humanize,actions/checkout,2019-03-23,2019-04-23,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,34,190,0,94,radar/humanize,1,0,Utilities,,24
30317,radar,humanize,actions/checkout,2019-04-23,2019-05-23,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,34,190,0,94,radar/humanize,2,0,Utilities,,24
30318,radar,humanize,actions/checkout,2019-05-23,2019-06-23,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,34,190,0,94,radar/humanize,3,0,Utilities,,24
30319,radar,humanize,actions/checkout,2019-06-23,2019-07-23,4,False,0.0,4,0,1.0,0.0,48.0,0.0,1.0,0.0,Ruby,34,190,4,94,radar/humanize,4,0,Utilities,,24
30320,radar,humanize,actions/checkout,2019-07-23,2019-08-23,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,34,190,0,94,radar/humanize,5,0,Utilities,,24
30321,radar,humanize,actions/checkout,2019-08-23,2019-09-23,6,False,0.0,1,0,4.0,0.0,72.0,0.0,1.0,0.0,Ruby,34,190,1,94,radar/humanize,6,0,Utilities,,24
30323,radar,humanize,actions/checkout,2019-10-24,2019-11-23,8,True,1.0,1,0,3.0,0.0,48.0,0.0,3.0,0.0,Ruby,34,190,1,94,radar/humanize,8,0,Utilities,,24
30324,radar,humanize,actions/checkout,2019-11-23,2019-12-24,9,True,2.0,2,0,0.5,0.0,24.0,0.0,1.0,0.0,Ruby,34,190,2,94,radar/humanize,9,0,Utilities,,24
30325,radar,humanize,actions/checkout,2019-12-24,2020-01-24,10,True,3.0,0,1,0.0,7.0,0.0,9816.0,0.0,1.0,Ruby,34,190,0,94,radar/humanize,10,0,Utilities,,24
30326,radar,humanize,actions/checkout,2020-01-24,2020-02-22,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,34,190,0,94,radar/humanize,11,0,Utilities,,24
30327,radar,humanize,actions/checkout,2020-02-22,2020-03-24,12,True,5.0,1,0,3.0,0.0,48.0,0.0,1.0,0.0,Ruby,34,190,1,94,radar/humanize,12,0,Utilities,,24
30328,radar,humanize,actions/checkout,2020-03-24,2020-04-23,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,34,190,0,94,radar/humanize,13,0,Utilities,,24
30342,radiocosmology,caput,actions/checkout,2019-09-10,2019-10-11,1,False,0.0,6,0,0.5,0.0,12.0,0.0,2.0,0.0,Python,15,386,5,78,radiocosmology/caput,1,0,Utilities,,34
30343,radiocosmology,caput,actions/checkout,2019-10-11,2019-11-10,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,15,386,0,78,radiocosmology/caput,2,0,Utilities,,34
30344,radiocosmology,caput,actions/checkout,2019-11-10,2019-12-11,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,15,386,0,78,radiocosmology/caput,3,0,Utilities,,34
30345,radiocosmology,caput,actions/checkout,2019-12-11,2020-01-10,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,15,386,1,78,radiocosmology/caput,4,0,Utilities,,34
30346,radiocosmology,caput,actions/checkout,2020-01-10,2020-02-10,5,False,0.0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,Python,15,386,6,78,radiocosmology/caput,5,0,Utilities,,34
30347,radiocosmology,caput,actions/checkout,2020-02-10,2020-03-12,6,False,0.0,13,1,0.0,1.0,24.0,1656.0,2.0,1.0,Python,15,386,10,78,radiocosmology/caput,6,0,Utilities,,34
30349,radiocosmology,caput,actions/checkout,2020-04-11,2020-05-11,8,True,1.0,7,0,0.0,0.0,0.0,0.0,1.0,0.0,Python,15,386,8,78,radiocosmology/caput,8,0,Utilities,,34
30350,radiocosmology,caput,actions/checkout,2020-05-11,2020-06-11,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,15,386,0,78,radiocosmology/caput,9,0,Utilities,,34
30351,radiocosmology,caput,actions/checkout,2020-06-11,2020-07-11,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,15,386,1,78,radiocosmology/caput,10,0,Utilities,,34
30352,radiocosmology,caput,actions/checkout,2020-07-11,2020-08-11,11,True,4.0,2,0,3.0,0.0,996.0,0.0,1.5,0.0,Python,15,386,0,78,radiocosmology/caput,11,0,Utilities,,34
30353,radiocosmology,caput,actions/checkout,2020-08-11,2020-09-11,12,True,5.0,4,0,0.5,0.0,36.0,0.0,2.5,0.0,Python,15,386,5,78,radiocosmology/caput,12,0,Utilities,,34
30354,radiocosmology,caput,actions/checkout,2020-09-11,2020-10-11,13,True,6.0,2,0,2.0,0.0,180.0,0.0,1.5,0.0,Python,15,386,3,78,radiocosmology/caput,13,0,Utilities,,34
30368,radish-bdd,radish,actions/checkout,2019-02-08,2019-03-11,1,False,0.0,10,4,1.0,0.5,0.0,24.0,1.0,1.0,Python,26,1006,15,48,radish-bdd/radish,1,0,Utilities,,131
30369,radish-bdd,radish,actions/checkout,2019-03-11,2019-04-08,2,False,0.0,10,2,0.0,1.0,24.0,0.0,1.0,1.0,Python,26,1006,11,48,radish-bdd/radish,2,0,Utilities,,131
30370,radish-bdd,radish,actions/checkout,2019-04-08,2019-05-09,3,False,0.0,2,2,0.0,1.0,12.0,12.0,1.0,1.0,Python,26,1006,4,48,radish-bdd/radish,3,0,Utilities,,131
30371,radish-bdd,radish,actions/checkout,2019-05-09,2019-06-08,4,False,0.0,6,2,0.0,0.5,24.0,36.0,1.0,1.0,Python,26,1006,8,48,radish-bdd/radish,4,0,Utilities,,131
30372,radish-bdd,radish,actions/checkout,2019-06-08,2019-07-09,5,False,0.0,7,2,0.0,0.5,24.0,0.0,1.0,1.0,Python,26,1006,8,48,radish-bdd/radish,5,0,Utilities,,131
30373,radish-bdd,radish,actions/checkout,2019-07-09,2019-08-08,6,False,0.0,7,0,0.0,0.0,0.0,0.0,1.0,0.0,Python,26,1006,9,48,radish-bdd/radish,6,0,Utilities,,131
30375,radish-bdd,radish,actions/checkout,2019-09-09,2019-10-09,8,True,1.0,1,0,1.0,0.0,120.0,0.0,2.0,0.0,Python,26,1006,1,48,radish-bdd/radish,8,0,Utilities,,131
30376,radish-bdd,radish,actions/checkout,2019-10-09,2019-11-09,9,True,2.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,Python,26,1006,2,48,radish-bdd/radish,9,0,Utilities,,131
30377,radish-bdd,radish,actions/checkout,2019-11-09,2019-12-09,10,True,3.0,2,0,0.5,0.0,12.0,0.0,2.5,0.0,Python,26,1006,3,48,radish-bdd/radish,10,0,Utilities,,131
30378,radish-bdd,radish,actions/checkout,2019-12-09,2020-01-09,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,26,1006,0,48,radish-bdd/radish,11,0,Utilities,,131
30379,radish-bdd,radish,actions/checkout,2020-01-09,2020-02-09,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,26,1006,0,48,radish-bdd/radish,12,0,Utilities,,131
30380,radish-bdd,radish,actions/checkout,2020-02-09,2020-03-09,13,True,6.0,4,0,1.0,0.0,0.0,0.0,1.0,0.0,Python,26,1006,3,48,radish-bdd/radish,13,0,Utilities,,131
30433,raggi,github_post_receive_server,actions/checkout,2019-06-05,2019-07-06,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,1,0,Utilities,,1
30434,raggi,github_post_receive_server,actions/checkout,2019-07-06,2019-08-05,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,2,0,Utilities,,1
30435,raggi,github_post_receive_server,actions/checkout,2019-08-05,2019-09-05,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,1,98,raggi/github_post_receive_server,3,0,Utilities,,1
30436,raggi,github_post_receive_server,actions/checkout,2019-09-05,2019-10-06,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,4,0,Utilities,,1
30437,raggi,github_post_receive_server,actions/checkout,2019-10-06,2019-11-05,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,5,0,Utilities,,1
30438,raggi,github_post_receive_server,actions/checkout,2019-11-05,2019-12-06,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,6,0,Utilities,,1
30440,raggi,github_post_receive_server,actions/checkout,2020-01-06,2020-02-06,8,True,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,8,0,Utilities,,1
30441,raggi,github_post_receive_server,actions/checkout,2020-02-06,2020-03-06,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,9,0,Utilities,,1
30442,raggi,github_post_receive_server,actions/checkout,2020-03-06,2020-04-06,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,10,0,Utilities,,1
30443,raggi,github_post_receive_server,actions/checkout,2020-04-06,2020-05-06,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,11,0,Utilities,,1
30444,raggi,github_post_receive_server,actions/checkout,2020-05-06,2020-06-06,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,0,98,raggi/github_post_receive_server,12,0,Utilities,,1
30445,raggi,github_post_receive_server,actions/checkout,2020-06-06,2020-07-06,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,5,17,1,98,raggi/github_post_receive_server,13,0,Utilities,,1
30459,rainforestapp,rainforest-cli,actions/checkout,2019-11-24,2019-12-24,1,False,0.0,3,0,1.0,0.0,48.0,0.0,1.0,0.0,Ruby,39,809,2,79,rainforestapp/rainforest-cli,1,0,Utilities,,99
30460,rainforestapp,rainforest-cli,actions/checkout,2019-12-24,2020-01-24,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,39,809,1,79,rainforestapp/rainforest-cli,2,0,Utilities,,99
30461,rainforestapp,rainforest-cli,actions/checkout,2020-01-24,2020-02-24,3,False,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,Ruby,39,809,1,79,rainforestapp/rainforest-cli,3,0,Utilities,,99
30462,rainforestapp,rainforest-cli,actions/checkout,2020-02-24,2020-03-24,4,False,0.0,2,0,2.5,0.0,24.0,0.0,2.0,0.0,Ruby,39,809,2,79,rainforestapp/rainforest-cli,4,0,Utilities,,99
30463,rainforestapp,rainforest-cli,actions/checkout,2020-03-24,2020-04-24,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,39,809,1,79,rainforestapp/rainforest-cli,5,0,Utilities,,99
30464,rainforestapp,rainforest-cli,actions/checkout,2020-04-24,2020-05-24,6,False,0.0,3,1,1.0,0.0,0.0,1152.0,1.0,1.0,Ruby,39,809,3,79,rainforestapp/rainforest-cli,6,0,Utilities,,99
30466,rainforestapp,rainforest-cli,actions/checkout,2020-06-24,2020-07-25,8,True,1.0,7,0,1.0,0.0,0.0,0.0,1.0,0.0,Ruby,39,809,10,79,rainforestapp/rainforest-cli,8,0,Utilities,,99
30467,rainforestapp,rainforest-cli,actions/checkout,2020-07-25,2020-08-25,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,39,809,0,79,rainforestapp/rainforest-cli,9,0,Utilities,,99
30468,rainforestapp,rainforest-cli,actions/checkout,2020-08-25,2020-09-24,10,True,3.0,6,1,1.0,4.0,648.0,144.0,1.0,2.0,Ruby,39,809,4,79,rainforestapp/rainforest-cli,10,0,Utilities,,99
30469,rainforestapp,rainforest-cli,actions/checkout,2020-09-24,2020-10-25,11,True,4.0,1,0,2.0,0.0,24.0,0.0,1.0,0.0,Ruby,39,809,2,79,rainforestapp/rainforest-cli,11,0,Utilities,,99
30470,rainforestapp,rainforest-cli,actions/checkout,2020-10-25,2020-11-24,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,39,809,0,79,rainforestapp/rainforest-cli,12,0,Utilities,,99
30471,rainforestapp,rainforest-cli,actions/checkout,2020-11-24,2020-12-25,13,True,6.0,1,1,1.0,0.0,1920.0,72.0,1.0,3.0,Ruby,39,809,2,79,rainforestapp/rainforest-cli,13,0,Utilities,,99
30511,Rajawali,Rajawali,actions/checkout,2019-08-18,2019-09-18,1,False,0.0,3,0,3.0,0.0,0.0,0.0,1.0,0.0,Java,71,1342,3,97,Rajawali/Rajawali,1,0,Utilities,,1682
30512,Rajawali,Rajawali,actions/checkout,2019-09-18,2019-10-18,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,1,97,Rajawali/Rajawali,2,0,Utilities,,1682
30513,Rajawali,Rajawali,actions/checkout,2019-10-18,2019-11-18,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,0,97,Rajawali/Rajawali,3,0,Utilities,,1682
30514,Rajawali,Rajawali,actions/checkout,2019-11-18,2019-12-18,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,0,97,Rajawali/Rajawali,4,0,Utilities,,1682
30515,Rajawali,Rajawali,actions/checkout,2019-12-18,2020-01-18,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,0,97,Rajawali/Rajawali,5,0,Utilities,,1682
30516,Rajawali,Rajawali,actions/checkout,2020-01-18,2020-02-18,6,False,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,Java,71,1342,1,97,Rajawali/Rajawali,6,0,Utilities,,1682
30518,Rajawali,Rajawali,actions/checkout,2020-03-19,2020-04-18,8,True,1.0,2,1,1.5,4.0,384.0,0.0,4.0,1.0,Java,71,1342,2,97,Rajawali/Rajawali,8,0,Utilities,,1682
30519,Rajawali,Rajawali,actions/checkout,2020-04-18,2020-05-19,9,True,2.0,9,1,0.0,1.0,24.0,12768.0,1.0,1.0,Java,71,1342,12,97,Rajawali/Rajawali,9,0,Utilities,,1682
30520,Rajawali,Rajawali,actions/checkout,2020-05-19,2020-06-18,10,True,3.0,9,0,0.0,0.0,48.0,0.0,1.0,0.0,Java,71,1342,6,97,Rajawali/Rajawali,10,0,Utilities,,1682
30521,Rajawali,Rajawali,actions/checkout,2020-06-18,2020-07-19,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,0,97,Rajawali/Rajawali,11,0,Utilities,,1682
30522,Rajawali,Rajawali,actions/checkout,2020-07-19,2020-08-19,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,0,97,Rajawali/Rajawali,12,0,Utilities,,1682
30523,Rajawali,Rajawali,actions/checkout,2020-08-19,2020-09-18,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,71,1342,0,97,Rajawali/Rajawali,13,0,Utilities,,1682
30706,ranguba,rroonga,actions/checkout,2019-10-12,2019-11-11,1,False,0.0,10,0,0.0,0.0,12.0,0.0,2.0,0.0,Ruby,21,2270,11,112,ranguba/rroonga,1,0,Utilities,,87
30707,ranguba,rroonga,actions/checkout,2019-11-11,2019-12-12,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,2,0,Utilities,,87
30708,ranguba,rroonga,actions/checkout,2019-12-12,2020-01-11,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,3,0,Utilities,,87
30709,ranguba,rroonga,actions/checkout,2020-01-11,2020-02-11,4,False,0.0,2,0,0.0,0.0,0.0,0.0,1.5,0.0,Ruby,21,2270,2,112,ranguba/rroonga,4,0,Utilities,,87
30710,ranguba,rroonga,actions/checkout,2020-02-11,2020-03-13,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,5,0,Utilities,,87
30711,ranguba,rroonga,actions/checkout,2020-03-13,2020-04-11,6,False,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,Ruby,21,2270,1,112,ranguba/rroonga,6,0,Utilities,,87
30713,ranguba,rroonga,actions/checkout,2020-05-12,2020-06-12,8,True,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,8,0,Utilities,,87
30714,ranguba,rroonga,actions/checkout,2020-06-12,2020-07-12,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,9,0,Utilities,,87
30715,ranguba,rroonga,actions/checkout,2020-07-12,2020-08-12,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,10,0,Utilities,,87
30716,ranguba,rroonga,actions/checkout,2020-08-12,2020-09-12,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,11,0,Utilities,,87
30717,ranguba,rroonga,actions/checkout,2020-09-12,2020-10-12,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,12,0,Utilities,,87
30718,ranguba,rroonga,actions/checkout,2020-10-12,2020-11-12,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,21,2270,0,112,ranguba/rroonga,13,0,Utilities,,87
30745,rapidpro,rapidpro-python,actions/checkout,2019-08-03,2019-09-03,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,1,0,Utilities,,14
30746,rapidpro,rapidpro-python,actions/checkout,2019-09-03,2019-10-04,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,2,0,Utilities,,14
30747,rapidpro,rapidpro-python,actions/checkout,2019-10-04,2019-11-03,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,3,0,Utilities,,14
30748,rapidpro,rapidpro-python,actions/checkout,2019-11-03,2019-12-04,4,False,0.0,1,0,2.0,0.0,24.0,0.0,1.0,0.0,Python,10,346,1,61,rapidpro/rapidpro-python,4,0,Utilities,,14
30749,rapidpro,rapidpro-python,actions/checkout,2019-12-04,2020-01-03,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,5,0,Utilities,,14
30750,rapidpro,rapidpro-python,actions/checkout,2020-01-03,2020-02-03,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,6,0,Utilities,,14
30752,rapidpro,rapidpro-python,actions/checkout,2020-03-04,2020-04-04,8,True,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,Python,10,346,1,61,rapidpro/rapidpro-python,8,0,Utilities,,14
30753,rapidpro,rapidpro-python,actions/checkout,2020-04-04,2020-05-04,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,9,0,Utilities,,14
30754,rapidpro,rapidpro-python,actions/checkout,2020-05-04,2020-06-04,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,10,0,Utilities,,14
30755,rapidpro,rapidpro-python,actions/checkout,2020-06-04,2020-07-04,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,10,346,0,61,rapidpro/rapidpro-python,11,0,Utilities,,14
30756,rapidpro,rapidpro-python,actions/checkout,2020-07-04,2020-08-04,12,True,5.0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,Python,10,346,1,61,rapidpro/rapidpro-python,12,0,Utilities,,14
30757,rapidpro,rapidpro-python,actions/checkout,2020-08-04,2020-09-04,13,True,6.0,1,0,2.0,0.0,24.0,0.0,1.0,0.0,Python,10,346,1,61,rapidpro/rapidpro-python,13,0,Utilities,,14
30784,rapidpro,ureport,actions/checkout,2019-11-04,2019-12-05,1,False,0.0,13,0,0.0,0.0,0.0,0.0,2.0,0.0,Python,21,3239,15,66,rapidpro/ureport,1,0,Utilities,,51
30785,rapidpro,ureport,actions/checkout,2019-12-05,2020-01-04,2,False,0.0,6,0,0.0,0.0,12.0,0.0,1.0,0.0,Python,21,3239,7,66,rapidpro/ureport,2,0,Utilities,,51
30786,rapidpro,ureport,actions/checkout,2020-01-04,2020-02-04,3,False,0.0,8,2,0.0,1.0,0.0,744.0,1.0,10.0,Python,21,3239,8,66,rapidpro/ureport,3,0,Utilities,,51
30787,rapidpro,ureport,actions/checkout,2020-02-04,2020-03-06,4,False,0.0,6,0,0.0,0.0,24.0,0.0,3.0,0.0,Python,21,3239,7,66,rapidpro/ureport,4,0,Utilities,,51
30788,rapidpro,ureport,actions/checkout,2020-03-06,2020-04-04,5,False,0.0,12,0,0.0,0.0,0.0,0.0,1.0,0.0,Python,21,3239,13,66,rapidpro/ureport,5,0,Utilities,,51
30789,rapidpro,ureport,actions/checkout,2020-04-04,2020-05-05,6,False,0.0,9,0,0.0,0.0,0.0,0.0,1.0,0.0,Python,21,3239,9,66,rapidpro/ureport,6,0,Utilities,,51
30791,rapidpro,ureport,actions/checkout,2020-06-05,2020-07-05,8,True,1.0,7,0,1.0,0.0,0.0,0.0,1.0,0.0,Python,21,3239,6,66,rapidpro/ureport,8,0,Utilities,,51
30792,rapidpro,ureport,actions/checkout,2020-07-05,2020-08-05,9,True,2.0,12,2,1.0,0.5,0.0,0.0,1.0,1.0,Python,21,3239,15,66,rapidpro/ureport,9,0,Utilities,,51
30793,rapidpro,ureport,actions/checkout,2020-08-05,2020-09-05,10,True,3.0,4,0,2.0,0.0,24.0,0.0,1.5,0.0,Python,21,3239,6,66,rapidpro/ureport,10,0,Utilities,,51
30794,rapidpro,ureport,actions/checkout,2020-09-05,2020-10-05,11,True,4.0,14,2,1.0,0.0,12.0,0.0,2.0,1.0,Python,21,3239,12,66,rapidpro/ureport,11,0,Utilities,,51
30795,rapidpro,ureport,actions/checkout,2020-10-05,2020-11-05,12,True,5.0,8,0,1.0,0.0,0.0,0.0,1.5,0.0,Python,21,3239,9,66,rapidpro/ureport,12,0,Utilities,,51
30796,rapidpro,ureport,actions/checkout,2020-11-05,2020-12-05,13,True,6.0,9,6,1.0,0.0,0.0,0.0,1.0,1.0,Python,21,3239,15,66,rapidpro/ureport,13,0,Utilities,,51
30849,ravendb,ravendb,actions/checkout,2019-10-15,2019-11-14,1,False,0.0,98,8,0.0,1.0,24.0,264.0,2.0,1.5,C#,189,50359,108,116,ravendb/ravendb,1,0,Utilities,,423
30850,ravendb,ravendb,actions/checkout,2019-11-14,2019-12-15,2,False,0.0,72,6,0.0,1.5,24.0,264.0,2.0,3.5,C#,189,50359,82,116,ravendb/ravendb,2,0,Utilities,,423
30851,ravendb,ravendb,actions/checkout,2019-12-15,2020-01-14,3,False,0.0,102,4,0.0,0.5,24.0,516.0,1.5,3.0,C#,189,50359,98,116,ravendb/ravendb,3,0,Utilities,,423
30852,ravendb,ravendb,actions/checkout,2020-01-14,2020-02-14,4,False,0.0,129,10,0.0,1.0,24.0,48.0,2.0,4.0,C#,189,50359,138,116,ravendb/ravendb,4,0,Utilities,,423
30853,ravendb,ravendb,actions/checkout,2020-02-14,2020-03-15,5,False,0.0,137,5,0.0,1.0,0.0,192.0,1.0,3.0,C#,189,50359,145,116,ravendb/ravendb,5,0,Utilities,,423
30854,ravendb,ravendb,actions/checkout,2020-03-15,2020-04-14,6,False,0.0,97,5,0.0,1.0,24.0,48.0,2.0,1.0,C#,189,50359,106,116,ravendb/ravendb,6,0,Utilities,,423
30856,ravendb,ravendb,actions/checkout,2020-05-15,2020-06-15,8,True,1.0,115,4,0.0,1.5,24.0,300.0,2.0,3.0,C#,189,50359,115,116,ravendb/ravendb,8,0,Utilities,,423
30857,ravendb,ravendb,actions/checkout,2020-06-15,2020-07-15,9,True,2.0,148,8,0.0,0.0,24.0,24.0,1.0,1.0,C#,189,50359,164,116,ravendb/ravendb,9,0,Utilities,,423
30858,ravendb,ravendb,actions/checkout,2020-07-15,2020-08-15,10,True,3.0,142,12,0.0,0.5,24.0,12.0,1.5,1.0,C#,189,50359,149,116,ravendb/ravendb,10,0,Utilities,,423
30859,ravendb,ravendb,actions/checkout,2020-08-15,2020-09-15,11,True,4.0,95,6,0.0,0.5,24.0,72.0,2.0,1.5,C#,189,50359,101,116,ravendb/ravendb,11,0,Utilities,,423
30860,ravendb,ravendb,actions/checkout,2020-09-15,2020-10-15,12,True,5.0,142,6,0.0,1.5,24.0,60.0,1.0,2.0,C#,189,50359,143,116,ravendb/ravendb,12,0,Utilities,,423
30861,ravendb,ravendb,actions/checkout,2020-10-15,2020-11-15,13,True,6.0,131,16,0.0,1.0,24.0,24.0,1.0,1.0,C#,189,50359,149,116,ravendb/ravendb,13,0,Utilities,,423
30914,ReactiveX,RxAndroid,actions/checkout,2019-06-30,2019-07-30,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,92,498,0,64,ReactiveX/RxAndroid,1,0,Utilities,,337
30915,ReactiveX,RxAndroid,actions/checkout,2019-07-30,2019-08-30,2,False,0.0,0,1,0.0,0.0,0.0,1368.0,0.0,1.0,Java,92,498,0,64,ReactiveX/RxAndroid,2,0,Utilities,,337
30916,ReactiveX,RxAndroid,actions/checkout,2019-08-30,2019-09-30,3,False,0.0,6,0,0.0,0.0,24.0,0.0,1.0,0.0,Java,92,498,6,64,ReactiveX/RxAndroid,3,0,Utilities,,337
30917,ReactiveX,RxAndroid,actions/checkout,2019-09-30,2019-10-30,4,False,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,Java,92,498,1,64,ReactiveX/RxAndroid,4,0,Utilities,,337
30918,ReactiveX,RxAndroid,actions/checkout,2019-10-30,2019-11-30,5,False,0.0,1,0,0.0,0.0,48.0,0.0,1.0,0.0,Java,92,498,1,64,ReactiveX/RxAndroid,5,0,Utilities,,337
30919,ReactiveX,RxAndroid,actions/checkout,2019-11-30,2019-12-30,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,92,498,0,64,ReactiveX/RxAndroid,6,0,Utilities,,337
30921,ReactiveX,RxAndroid,actions/checkout,2020-01-31,2020-02-29,8,True,1.0,1,0,0.0,0.0,0.0,0.0,3.0,0.0,Java,92,498,1,64,ReactiveX/RxAndroid,8,0,Utilities,,337
